FinancialID,ProjectID,Month,Date,Year,Quarter,CostCategory,PlannedRevenue,ActualRevenue,PlannedCost,ActualCost,GrossProfit,GrossMarginPct
FIN0006172,PRJ052,2023-06,2023-06-11,2023,Q2 2023,Subcontractor,14845.27,16508.76,12580.74,13653.36,2855.4,17.3
FIN0006173,PRJ052,2023-06,2023-06-11,2023,Q2 2023,Design & Engineering,7422.64,7190.58,6290.37,6436.86,753.72,10.48
FIN0006174,PRJ052,2023-06,2023-06-11,2023,Q2 2023,Permits & Legal,4453.58,4578.38,3774.22,4019.78,558.6,12.2
FIN0006175,PRJ052,2023-06,2023-06-11,2023,Q2 2023,Transportation,5938.1,5753.66,5032.29,4753.28,1000.38,17.39
FIN0006176,PRJ052,2023-06,2023-06-11,2023,Q2 2023,Overhead,4453.58,4357.44,3774.22,3774.95,582.49,13.37
FIN0006177,PRJ052,2023-07,2023-07-11,2023,Q3 2023,Labor,28973.54,33105.87,24553.85,27552.77,5553.1,16.77
FIN0006178,PRJ052,2023-07,2023-07-11,2023,Q3 2023,Materials,33112.62,37139.0,28061.54,31292.13,5846.87,15.74
FIN0006179,PRJ052,2023-07,2023-07-11,2023,Q3 2023,Equipment,15521.54,17900.49,13153.85,14826.78,3073.71,17.17
FIN0006180,PRJ052,2023-07,2023-07-11,2023,Q3 2023,Subcontractor,10347.69,11143.61,8769.23,9925.54,1218.07,10.93
FIN0006181,PRJ052,2023-07,2023-07-11,2023,Q3 2023,Design & Engineering,5173.85,5132.76,4384.62,4375.41,757.35,14.76
FIN0006182,PRJ052,2023-07,2023-07-11,2023,Q3 2023,Permits & Legal,3104.31,3171.46,2630.77,2813.61,357.85,11.28
FIN0006183,PRJ052,2023-07,2023-07-11,2023,Q3 2023,Transportation,4139.07,4787.3,3507.69,3969.49,817.81,17.08
FIN0006184,PRJ052,2023-07,2023-07-11,2023,Q3 2023,Overhead,3104.31,3018.56,2630.77,2630.27,388.29,12.86
FIN0006185,PRJ052,2023-08,2023-08-10,2023,Q3 2023,Labor,33246.56,34018.49,28175.05,30523.55,3494.94,10.27
FIN0006186,PRJ052,2023-08,2023-08-10,2023,Q3 2023,Materials,37996.07,40369.31,32200.06,33262.64,7106.67,17.6
FIN0006187,PRJ052,2023-08,2023-08-10,2023,Q3 2023,Equipment,17810.66,16514.54,15093.78,14658.48,1856.06,11.24
FIN0006188,PRJ052,2023-08,2023-08-10,2023,Q3 2023,Subcontractor,11873.77,12872.99,10062.52,10653.94,2219.05,17.24
FIN0006189,PRJ052,2023-08,2023-08-10,2023,Q3 2023,Design & Engineering,5936.89,6036.37,5031.26,5441.28,595.09,9.86
FIN0006190,PRJ052,2023-08,2023-08-10,2023,Q3 2023,Permits & Legal,3562.14,3867.59,3018.76,3417.37,450.22,11.64
FIN0006191,PRJ052,2023-08,2023-08-10,2023,Q3 2023,Transportation,4749.51,5252.27,4025.01,4277.78,974.49,18.55
FIN0006192,PRJ052,2023-08,2023-08-10,2023,Q3 2023,Overhead,3562.14,3753.18,3018.76,3107.15,646.03,17.21
FIN0006193,PRJ052,2023-09,2023-09-09,2023,Q3 2023,Labor,33203.77,33635.34,28138.79,29821.85,3813.49,11.34
FIN0006194,PRJ052,2023-09,2023-09-09,2023,Q3 2023,Materials,37947.16,35020.75,32158.61,30101.88,4918.87,14.05
FIN0006195,PRJ052,2023-09,2023-09-09,2023,Q3 2023,Equipment,17787.73,16086.8,15074.35,13991.45,2095.35,13.03
FIN0006196,PRJ052,2023-09,2023-09-09,2023,Q3 2023,Subcontractor,11858.49,13988.04,10049.57,11365.47,2622.57,18.75
FIN0006197,PRJ052,2023-09,2023-09-09,2023,Q3 2023,Design & Engineering,5929.24,6175.09,5024.78,5331.74,843.35,13.66
FIN0006198,PRJ052,2023-09,2023-09-09,2023,Q3 2023,Permits & Legal,3557.55,4098.15,3014.87,3316.35,781.8,19.08
FIN0006199,PRJ052,2023-09,2023-09-09,2023,Q3 2023,Transportation,4743.4,4939.3,4019.83,4442.09,497.21,10.07
FIN0006200,PRJ052,2023-09,2023-09-09,2023,Q3 2023,Overhead,3557.55,3928.12,3014.87,3319.77,608.35,15.49
FIN0006201,PRJ052,2023-10,2023-10-09,2023,Q4 2023,Labor,36924.62,33314.4,31292.05,29771.37,3543.03,10.64
FIN0006202,PRJ052,2023-10,2023-10-09,2023,Q4 2023,Materials,42199.57,45623.58,35762.35,36809.27,8814.31,19.32
FIN0006203,PRJ052,2023-10,2023-10-09,2023,Q4 2023,Equipment,19781.05,20720.92,16763.6,18054.32,2666.6,12.87
FIN0006204,PRJ052,2023-10,2023-10-09,2023,Q4 2023,Subcontractor,13187.36,13037.73,11175.73,11803.69,1234.04,9.47
FIN0006205,PRJ052,2023-10,2023-10-09,2023,Q4 2023,Design & Engineering,6593.69,7031.14,5587.87,6144.01,887.13,12.62
FIN0006206,PRJ052,2023-10,2023-10-09,2023,Q4 2023,Permits & Legal,3956.21,4040.12,3352.72,3324.92,715.2,17.7
FIN0006207,PRJ052,2023-10,2023-10-09,2023,Q4 2023,Transportation,5274.94,5388.55,4470.29,4416.08,972.47,18.05
FIN0006208,PRJ052,2023-10,2023-10-09,2023,Q4 2023,Overhead,3956.21,3594.24,3352.72,3147.24,447.0,12.44
FIN0006209,PRJ052,2023-11,2023-11-08,2023,Q4 2023,Labor,45528.55,41891.24,38583.52,36870.92,5020.32,11.98
FIN0006210,PRJ052,2023-11,2023-11-08,2023,Q4 2023,Materials,52032.64,49727.8,44095.46,44343.4,5384.4,10.83
FIN0006211,PRJ052,2023-11,2023-11-08,2023,Q4 2023,Equipment,24390.31,23868.1,20669.75,20617.11,3250.99,13.62
FIN0006212,PRJ052,2023-11,2023-11-08,2023,Q4 2023,Subcontractor,16260.2,15255.35,13779.83,12990.63,2264.72,14.85
FIN0006213,PRJ052,2023-11,2023-11-08,2023,Q4 2023,Design & Engineering,8130.11,7426.45,6889.92,6496.34,930.11,12.52
FIN0006214,PRJ052,2023-11,2023-11-08,2023,Q4 2023,Permits & Legal,4878.06,4511.18,4133.95,4089.24,421.94,9.35
FIN0006215,PRJ052,2023-11,2023-11-08,2023,Q4 2023,Transportation,6504.08,7134.73,5511.93,6226.39,908.34,12.73
FIN0006216,PRJ052,2023-11,2023-11-08,2023,Q4 2023,Overhead,4878.06,5424.77,4133.95,4440.23,984.54,18.15
FIN0006217,PRJ052,2023-12,2023-12-08,2023,Q4 2023,Labor,44830.54,48712.91,37991.98,39954.17,8758.74,17.98
FIN0006218,PRJ052,2023-12,2023-12-08,2023,Q4 2023,Materials,51234.89,48441.73,43419.4,43510.98,4930.75,10.18
FIN0006219,PRJ052,2023-12,2023-12-08,2023,Q4 2023,Equipment,24016.36,22915.47,20352.85,19983.32,2932.15,12.8
FIN0006220,PRJ052,2023-12,2023-12-08,2023,Q4 2023,Subcontractor,16010.9,16959.69,13568.56,15067.69,1892.0,11.16
FIN0006221,PRJ052,2023-12,2023-12-08,2023,Q4 2023,Design & Engineering,8005.45,7985.68,6784.28,6588.56,1397.12,17.5
FIN0006222,PRJ052,2023-12,2023-12-08,2023,Q4 2023,Permits & Legal,4803.27,4519.83,4070.57,3969.25,550.58,12.18
FIN0006223,PRJ052,2023-12,2023-12-08,2023,Q4 2023,Transportation,6404.37,7032.25,5427.43,5974.58,1057.67,15.04
FIN0006224,PRJ052,2023-12,2023-12-08,2023,Q4 2023,Overhead,4803.27,5160.79,4070.57,4229.13,931.66,18.05
FIN0006225,PRJ052,2024-01,2024-01-07,2024,Q1 2024,Labor,42270.01,44013.95,35822.04,37273.72,6740.23,15.31
FIN0006226,PRJ052,2024-01,2024-01-07,2024,Q1 2024,Materials,48308.57,49994.22,40939.47,43792.77,6201.45,12.4
FIN0006227,PRJ052,2024-01,2024-01-07,2024,Q1 2024,Equipment,22644.65,22812.16,19190.38,19981.63,2830.53,12.41
FIN0006228,PRJ052,2024-01,2024-01-07,2024,Q1 2024,Subcontractor,15096.44,17146.12,12793.59,14225.34,2920.78,17.03
FIN0006229,PRJ052,2024-01,2024-01-07,2024,Q1 2024,Design & Engineering,7548.21,7354.7,6396.79,5986.06,1368.64,18.61
FIN0006230,PRJ052,2024-01,2024-01-07,2024,Q1 2024,Permits & Legal,4528.93,4639.4,3838.08,3891.77,747.63,16.11
FIN0006231,PRJ052,2024-01,2024-01-07,2024,Q1 2024,Transportation,6038.57,5569.25,5117.43,5029.63,539.62,9.69
FIN0006232,PRJ052,2024-01,2024-01-07,2024,Q1 2024,Overhead,4528.93,4455.3,3838.08,3613.8,841.5,18.89
FIN0006233,PRJ052,2024-02,2024-02-06,2024,Q1 2024,Labor,37499.23,35203.25,31779.01,30171.37,5031.88,14.29
FIN0006234,PRJ052,2024-02,2024-02-06,2024,Q1 2024,Materials,42856.27,42793.9,36318.87,37194.04,5599.86,13.09
FIN0006235,PRJ052,2024-02,2024-02-06,2024,Q1 2024,Equipment,20088.87,20113.43,17024.47,17689.92,2423.51,12.05
FIN0006236,PRJ052,2024-02,2024-02-06,2024,Q1 2024,Subcontractor,13392.59,14033.95,11349.65,11907.64,2126.31,15.15
FIN0006237,PRJ052,2024-02,2024-02-06,2024,Q1 2024,Design & Engineering,6696.29,6881.76,5674.82,6191.52,690.24,10.03
FIN0006238,PRJ052,2024-02,2024-02-06,2024,Q1 2024,Permits & Legal,4017.77,3900.82,3404.89,3275.83,624.99,16.02
FIN0006239,PRJ052,2024-02,2024-02-06,2024,Q1 2024,Transportation,5357.03,5792.34,4539.86,4742.62,1049.72,18.12
FIN0006240,PRJ052,2024-02,2024-02-06,2024,Q1 2024,Overhead,4017.77,3968.86,3404.89,3600.34,368.52,9.29
FIN0006241,PRJ052,2024-03,2024-03-07,2024,Q1 2024,Labor,29595.71,30250.93,25081.11,26920.54,3330.39,11.01
FIN0006242,PRJ052,2024-03,2024-03-07,2024,Q1 2024,Materials,33823.67,39360.56,28664.13,32238.03,7122.53,18.1
FIN0006243,PRJ052,2024-03,2024-03-07,2024,Q1 2024,Equipment,15854.85,17181.32,13436.31,13872.12,3309.2,19.26
FIN0006244,PRJ052,2024-03,2024-03-07,2024,Q1 2024,Subcontractor,10569.9,9757.57,8957.54,8316.94,1440.63,14.76
FIN0006245,PRJ052,2024-03,2024-03-07,2024,Q1 2024,Design & Engineering,5284.95,5336.62,4478.77,4405.87,930.75,17.44
FIN0006246,PRJ052,2024-03,2024-03-07,2024,Q1 2024,Permits & Legal,3170.97,3290.99,2687.26,2922.06,368.93,11.21
FIN0006247,PRJ052,2024-03,2024-03-07,2024,Q1 2024,Transportation,4227.96,4130.91,3583.02,3727.21,403.7,9.77
FIN0006248,PRJ052,2024-03,2024-03-07,2024,Q1 2024,Overhead,3170.97,3113.5,2687.26,2609.01,504.49,16.2
FIN0006249,PRJ052,2024-04,2024-04-06,2024,Q2 2024,Labor,29041.31,29280.59,24611.28,25501.35,3779.24,12.91
FIN0006250,PRJ052,2024-04,2024-04-06,2024,Q2 2024,Materials,33190.07,33624.26,28127.18,28429.9,5194.36,15.45
FIN0006251,PRJ052,2024-04,2024-04-06,2024,Q2 2024,Equipment,15557.84,16764.31,13184.61,14702.02,2062.29,12.3
FIN0006252,PRJ052,2024-04,2024-04-06,2024,Q2 2024,Subcontractor,10371.89,10494.06,8789.74,8602.68,1891.38,18.02
FIN0006253,PRJ052,2024-04,2024-04-06,2024,Q2 2024,Design & Engineering,5185.95,4853.97,4394.87,4188.68,665.29,13.71
FIN0006254,PRJ052,2024-04,2024-04-06,2024,Q2 2024,Permits & Legal,3111.57,3272.52,2636.92,2797.8,474.72,14.51
FIN0006255,PRJ052,2024-04,2024-04-06,2024,Q2 2024,Transportation,4148.76,4591.41,3515.9,3969.14,622.27,13.55
FIN0006256,PRJ052,2024-04,2024-04-06,2024,Q2 2024,Overhead,3111.57,2894.56,2636.92,2549.35,345.21,11.93
FIN0006257,PRJ052,2024-05,2024-05-06,2024,Q2 2024,Labor,27667.79,26930.1,23447.28,22635.76,4294.34,15.95
FIN0006258,PRJ052,2024-05,2024-05-06,2024,Q2 2024,Materials,31620.34,30462.15,26796.9,25513.9,4948.25,16.24
FIN0006259,PRJ052,2024-05,2024-05-06,2024,Q2 2024,Equipment,14822.03,13258.61,12561.04,11991.92,1266.69,9.55
FIN0006260,PRJ052,2024-05,2024-05-06,2024,Q2 2024,Subcontractor,9881.36,11426.99,8374.03,9488.62,1938.37,16.96
FIN0006261,PRJ052,2024-05,2024-05-06,2024,Q2 2024,Design & Engineering,4940.67,5397.72,4187.01,4514.01,883.71,16.37
FIN0006262,PRJ052,2024-05,2024-05-06,2024,Q2 2024,Permits & Legal,2964.41,2711.77,2512.21,2398.65,313.12,11.55
FIN0006263,PRJ052,2024-05,2024-05-06,2024,Q2 2024,Transportation,3952.54,4448.73,3349.61,3768.7,680.03,15.29
FIN0006264,PRJ052,2024-05,2024-05-06,2024,Q2 2024,Overhead,2964.41,3201.86,2512.21,2667.3,534.56,16.7
FIN0006265,PRJ052,2024-06,2024-06-05,2024,Q2 2024,Labor,42663.03,37499.48,36155.11,33632.62,3866.86,10.31
FIN0006266,PRJ052,2024-06,2024-06-05,2024,Q2 2024,Materials,48757.75,44894.98,41320.13,40077.16,4817.82,10.73
FIN0006267,PRJ052,2024-06,2024-06-05,2024,Q2 2024,Equipment,22855.2,25232.73,19368.81,20853.78,4378.95,17.35
FIN0006268,PRJ052,2024-06,2024-06-05,2024,Q2 2024,Subcontractor,15236.8,16366.0,12912.54,14287.02,2078.98,12.7
FIN0006269,PRJ052,2024-06,2024-06-05,2024,Q2 2024,Design & Engineering,7618.4,7791.36,6456.27,6534.55,1256.81,16.13
FIN0006270,PRJ052,2024-06,2024-06-05,2024,Q2 2024,Permits & Legal,4571.04,4805.92,3873.76,4135.63,670.29,13.95
FIN0006271,PRJ052,2024-06,2024-06-05,2024,Q2 2024,Transportation,6094.72,5949.96,5165.02,5004.56,945.4,15.89
FIN0006272,PRJ052,2024-06,2024-06-05,2024,Q2 2024,Overhead,4571.04,4319.14,3873.76,3757.59,561.55,13.0
FIN0006273,PRJ052,2024-07,2024-07-05,2024,Q3 2024,Labor,43517.3,48571.76,36879.07,40723.44,7848.32,16.16
FIN0006274,PRJ052,2024-07,2024-07-05,2024,Q3 2024,Materials,49734.06,53436.53,42147.51,43342.85,10093.68,18.89
FIN0006275,PRJ052,2024-07,2024-07-05,2024,Q3 2024,Equipment,23312.85,22823.26,19756.65,20103.36,2719.9,11.92
FIN0006276,PRJ052,2024-07,2024-07-05,2024,Q3 2024,Subcontractor,15541.9,15027.39,13171.1,13390.95,1636.44,10.89
FIN0006277,PRJ052,2024-07,2024-07-05,2024,Q3 2024,Design & Engineering,7770.95,8721.33,6585.55,7167.92,1553.41,17.81
FIN0006278,PRJ052,2024-07,2024-07-05,2024,Q3 2024,Permits & Legal,4662.57,5014.9,3951.33,4273.82,741.08,14.78
FIN0006279,PRJ052,2024-07,2024-07-05,2024,Q3 2024,Transportation,6216.76,5696.92,5268.44,5107.25,589.67,10.35
FIN0006280,PRJ052,2024-07,2024-07-05,2024,Q3 2024,Overhead,4662.57,4442.86,3951.33,3898.33,544.53,12.26
FIN0006281,PRJ053,2023-05,2023-05-04,2023,Q2 2023,Labor,293349.89,292352.44,244458.24,238310.98,54041.46,18.49
FIN0006282,PRJ053,2023-05,2023-05-04,2023,Q2 2023,Materials,335257.01,295922.69,279380.84,250014.93,45907.76,15.51
FIN0006283,PRJ053,2023-05,2023-05-04,2023,Q2 2023,Equipment,157151.72,141969.97,130959.77,123301.59,18668.38,13.15
FIN0006284,PRJ053,2023-05,2023-05-04,2023,Q2 2023,Subcontractor,104767.81,99834.5,87306.51,80450.79,19383.71,19.42
FIN0006285,PRJ053,2023-05,2023-05-04,2023,Q2 2023,Design & Engineering,52383.91,57335.19,43653.26,45689.37,11645.82,20.31
FIN0006286,PRJ053,2023-05,2023-05-04,2023,Q2 2023,Permits & Legal,31430.34,29073.39,26191.95,24488.03,4585.36,15.77
FIN0006287,PRJ053,2023-05,2023-05-04,2023,Q2 2023,Transportation,41907.13,38492.35,34922.61,33804.12,4688.23,12.18
FIN0006288,PRJ053,2023-05,2023-05-04,2023,Q2 2023,Overhead,31430.34,32816.27,26191.95,27113.47,5702.8,17.38
FIN0006289,PRJ053,2023-06,2023-06-03,2023,Q2 2023,Labor,235084.86,252244.43,195904.05,210687.48,41556.95,16.47
FIN0006290,PRJ053,2023-06,2023-06-03,2023,Q2 2023,Materials,268668.41,257312.69,223890.34,225662.03,31650.66,12.3
FIN0006291,PRJ053,2023-06,2023-06-03,2023,Q2 2023,Equipment,125938.32,114942.49,104948.6,98080.76,16861.73,14.67
FIN0006292,PRJ053,2023-06,2023-06-03,2023,Q2 2023,Subcontractor,83958.88,73938.34,69965.73,65210.74,8727.6,11.8
FIN0006293,PRJ053,2023-06,2023-06-03,2023,Q2 2023,Design & Engineering,41979.44,43840.05,34982.87,36769.09,7070.96,16.13
FIN0006294,PRJ053,2023-06,2023-06-03,2023,Q2 2023,Permits & Legal,25187.66,23284.73,20989.72,19791.19,3493.54,15.0
FIN0006295,PRJ053,2023-06,2023-06-03,2023,Q2 2023,Transportation,33583.55,31390.0,27986.29,25031.87,6358.13,20.26
FIN0006296,PRJ053,2023-06,2023-06-03,2023,Q2 2023,Overhead,25187.66,23615.38,20989.72,18955.56,4659.82,19.73
FIN0006297,PRJ053,2023-07,2023-07-03,2023,Q3 2023,Labor,215007.66,208962.48,179173.05,166626.77,42335.71,20.26
FIN0006298,PRJ053,2023-07,2023-07-03,2023,Q3 2023,Materials,245723.04,270291.84,204769.2,218009.11,52282.73,19.34
FIN0006299,PRJ053,2023-07,2023-07-03,2023,Q3 2023,Equipment,115182.67,119289.11,95985.56,95475.57,23813.54,19.96
FIN0006300,PRJ053,2023-07,2023-07-03,2023,Q3 2023,Subcontractor,76788.44,82143.79,63990.37,68008.12,14135.67,17.21
FIN0006301,PRJ053,2023-07,2023-07-03,2023,Q3 2023,Design & Engineering,38394.23,38491.49,31995.19,34352.93,4138.56,10.75
FIN0006302,PRJ053,2023-07,2023-07-03,2023,Q3 2023,Permits & Legal,23036.53,23947.24,19197.11,20540.89,3406.35,14.22
FIN0006303,PRJ053,2023-07,2023-07-03,2023,Q3 2023,Transportation,30715.38,31181.93,25596.15,26038.27,5143.66,16.5
FIN0006304,PRJ053,2023-07,2023-07-03,2023,Q3 2023,Overhead,23036.53,21363.18,19197.11,19070.79,2292.39,10.73
FIN0006305,PRJ053,2023-08,2023-08-02,2023,Q3 2023,Labor,206115.02,180435.89,171762.52,155161.97,25273.92,14.01
FIN0006306,PRJ053,2023-08,2023-08-02,2023,Q3 2023,Materials,235560.02,233987.97,196300.02,202558.32,31429.65,13.43
FIN0006307,PRJ053,2023-08,2023-08-02,2023,Q3 2023,Equipment,110418.76,115011.91,92015.63,95678.46,19333.45,16.81
FIN0006308,PRJ053,2023-08,2023-08-02,2023,Q3 2023,Subcontractor,73612.51,74856.51,61343.76,61672.37,13184.14,17.61
FIN0006309,PRJ053,2023-08,2023-08-02,2023,Q3 2023,Design & Engineering,36806.26,39368.78,30671.88,32831.11,6537.67,16.61
FIN0006310,PRJ053,2023-08,2023-08-02,2023,Q3 2023,Permits & Legal,22083.76,20555.03,18403.13,17520.65,3034.38,14.76
FIN0006311,PRJ053,2023-08,2023-08-02,2023,Q3 2023,Transportation,29445.0,30678.55,24537.5,24648.61,6029.94,19.66
FIN0006312,PRJ053,2023-08,2023-08-02,2023,Q3 2023,Overhead,22083.76,21583.28,18403.13,17404.59,4178.69,19.36
FIN0006313,PRJ053,2023-09,2023-09-01,2023,Q3 2023,Labor,230886.89,236929.55,192405.74,198342.42,38587.13,16.29
FIN0006314,PRJ053,2023-09,2023-09-01,2023,Q3 2023,Materials,263870.74,254028.91,219892.28,215221.24,38807.67,15.28
FIN0006315,PRJ053,2023-09,2023-09-01,2023,Q3 2023,Equipment,123689.41,124435.85,103074.51,102284.83,22151.02,17.8
FIN0006316,PRJ053,2023-09,2023-09-01,2023,Q3 2023,Subcontractor,82459.61,77221.6,68716.34,62003.99,15217.61,19.71
FIN0006317,PRJ053,2023-09,2023-09-01,2023,Q3 2023,Design & Engineering,41229.8,39554.34,34358.17,31864.81,7689.53,19.44
FIN0006318,PRJ053,2023-09,2023-09-01,2023,Q3 2023,Permits & Legal,24737.88,22391.52,20614.9,19012.43,3379.09,15.09
FIN0006319,PRJ053,2023-09,2023-09-01,2023,Q3 2023,Transportation,32983.84,33466.12,27486.53,29611.72,3854.4,11.52
FIN0006320,PRJ053,2023-09,2023-09-01,2023,Q3 2023,Overhead,24737.88,26308.7,20614.9,20935.92,5372.78,20.42
FIN0006321,PRJ053,2023-10,2023-10-01,2023,Q4 2023,Labor,243677.42,225732.01,203064.52,184523.57,41208.44,18.26
FIN0006322,PRJ053,2023-10,2023-10-01,2023,Q4 2023,Materials,278488.48,243316.83,232073.73,214648.42,28668.41,11.78
FIN0006323,PRJ053,2023-10,2023-10-01,2023,Q4 2023,Equipment,130541.47,126635.85,108784.56,101426.46,25209.39,19.91
FIN0006324,PRJ053,2023-10,2023-10-01,2023,Q4 2023,Subcontractor,87027.65,87848.23,72523.04,69788.16,18060.07,20.56
FIN0006325,PRJ053,2023-10,2023-10-01,2023,Q4 2023,Design & Engineering,43513.82,45497.2,36261.52,36556.5,8940.7,19.65
FIN0006326,PRJ053,2023-10,2023-10-01,2023,Q4 2023,Permits & Legal,26108.29,26061.53,21756.91,23000.45,3061.08,11.75
FIN0006327,PRJ053,2023-10,2023-10-01,2023,Q4 2023,Transportation,34811.06,37182.81,29009.22,30840.51,6342.3,17.06
FIN0006328,PRJ053,2023-10,2023-10-01,2023,Q4 2023,Overhead,26108.29,22627.73,21756.91,19590.36,3037.37,13.42
FIN0006329,PRJ053,2023-10,2023-10-31,2023,Q4 2023,Labor,267476.48,286846.33,222897.07,229228.02,57618.31,20.09
FIN0006330,PRJ053,2023-10,2023-10-31,2023,Q4 2023,Materials,305687.41,280934.85,254739.51,236747.82,44187.03,15.73
FIN0006331,PRJ053,2023-10,2023-10-31,2023,Q4 2023,Equipment,143290.98,127847.82,119409.15,111815.17,16032.65,12.54
FIN0006332,PRJ053,2023-10,2023-10-31,2023,Q4 2023,Subcontractor,95527.32,100250.75,79606.1,82037.38,18213.37,18.17
FIN0006333,PRJ053,2023-10,2023-10-31,2023,Q4 2023,Design & Engineering,47763.66,50318.48,39803.05,42336.49,7981.99,15.86
FIN0006334,PRJ053,2023-10,2023-10-31,2023,Q4 2023,Permits & Legal,28658.2,31660.55,23881.83,25711.0,5949.55,18.79
FIN0006335,PRJ053,2023-10,2023-10-31,2023,Q4 2023,Transportation,38210.93,38133.75,31842.44,33627.26,4506.49,11.82
FIN0006336,PRJ053,2023-10,2023-10-31,2023,Q4 2023,Overhead,28658.2,26986.83,23881.83,23423.91,3562.92,13.2
FIN0006337,PRJ053,2023-11,2023-11-30,2023,Q4 2023,Labor,264044.18,236310.94,220036.82,194096.33,42214.61,17.86
FIN0006338,PRJ053,2023-11,2023-11-30,2023,Q4 2023,Materials,301764.78,328292.49,251470.65,267892.0,60400.49,18.4
FIN0006339,PRJ053,2023-11,2023-11-30,2023,Q4 2023,Equipment,141452.24,133538.8,117876.87,116831.72,16707.08,12.51
FIN0006340,PRJ053,2023-11,2023-11-30,2023,Q4 2023,Subcontractor,94301.5,101465.05,78584.58,80700.83,20764.22,20.46
FIN0006341,PRJ053,2023-11,2023-11-30,2023,Q4 2023,Design & Engineering,47150.75,47399.47,39292.29,39062.65,8336.82,17.59
FIN0006342,PRJ053,2023-11,2023-11-30,2023,Q4 2023,Permits & Legal,28290.44,26784.16,23575.37,21685.4,5098.76,19.04
FIN0006343,PRJ053,2023-11,2023-11-30,2023,Q4 2023,Transportation,37720.6,32855.74,31433.83,29170.65,3685.09,11.22
FIN0006344,PRJ053,2023-11,2023-11-30,2023,Q4 2023,Overhead,28290.44,26724.11,23575.37,21624.62,5099.49,19.08
FIN0006345,PRJ053,2023-12,2023-12-30,2023,Q4 2023,Labor,206755.38,182766.44,172296.15,161943.93,20822.51,11.39
FIN0006346,PRJ053,2023-12,2023-12-30,2023,Q4 2023,Materials,236291.87,230512.0,196909.89,191040.94,39471.06,17.12
FIN0006347,PRJ053,2023-12,2023-12-30,2023,Q4 2023,Equipment,110761.81,100156.9,92301.51,81988.02,18168.88,18.14
FIN0006348,PRJ053,2023-12,2023-12-30,2023,Q4 2023,Subcontractor,73841.21,73808.37,61534.34,63012.45,10795.92,14.63
FIN0006349,PRJ053,2023-12,2023-12-30,2023,Q4 2023,Design & Engineering,36920.6,38884.67,30767.17,31702.4,7182.27,18.47
FIN0006350,PRJ053,2023-12,2023-12-30,2023,Q4 2023,Permits & Legal,22152.36,22787.8,18460.3,19304.25,3483.55,15.29
FIN0006351,PRJ053,2023-12,2023-12-30,2023,Q4 2023,Transportation,29536.49,30955.5,24613.74,25030.59,5924.91,19.14
FIN0006352,PRJ053,2023-12,2023-12-30,2023,Q4 2023,Overhead,22152.36,19774.75,18460.3,16859.25,2915.5,14.74
FIN0006353,PRJ053,2024-01,2024-01-29,2024,Q1 2024,Labor,202774.36,171926.5,168978.63,150217.99,21708.51,12.63
FIN0006354,PRJ053,2024-01,2024-01-29,2024,Q1 2024,Materials,231742.12,238429.72,193118.43,202256.21,36173.51,15.17
FIN0006355,PRJ053,2024-01,2024-01-29,2024,Q1 2024,Equipment,108629.11,92912.77,90524.26,81355.79,11556.98,12.44
FIN0006356,PRJ053,2024-01,2024-01-29,2024,Q1 2024,Subcontractor,72419.41,63735.37,60349.51,54099.8,9635.57,15.12
FIN0006357,PRJ053,2024-01,2024-01-29,2024,Q1 2024,Design & Engineering,36209.7,35549.17,30174.75,29187.56,6361.61,17.9
FIN0006358,PRJ053,2024-01,2024-01-29,2024,Q1 2024,Permits & Legal,21725.82,20201.71,18104.85,16559.9,3641.81,18.03
FIN0006359,PRJ053,2024-01,2024-01-29,2024,Q1 2024,Transportation,28967.76,30683.88,24139.8,24670.73,6013.15,19.6
FIN0006360,PRJ053,2024-01,2024-01-29,2024,Q1 2024,Overhead,21725.82,22248.51,18104.85,17854.11,4394.4,19.75
FIN0006361,PRJ053,2024-02,2024-02-28,2024,Q1 2024,Labor,266470.14,285765.99,222058.45,237744.69,48021.3,16.8
FIN0006362,PRJ053,2024-02,2024-02-28,2024,Q1 2024,Materials,304537.31,284349.87,253781.09,240276.5,44073.37,15.5
FIN0006363,PRJ053,2024-02,2024-02-28,2024,Q1 2024,Equipment,142751.87,149508.35,118959.89,124259.17,25249.18,16.89
FIN0006364,PRJ053,2024-02,2024-02-28,2024,Q1 2024,Subcontractor,95167.91,92271.93,79306.59,80223.75,12048.18,13.06
FIN0006365,PRJ053,2024-02,2024-02-28,2024,Q1 2024,Design & Engineering,47583.96,44011.48,39653.3,38468.25,5543.23,12.59
FIN0006366,PRJ053,2024-02,2024-02-28,2024,Q1 2024,Permits & Legal,28550.38,29426.23,23791.98,24888.75,4537.48,15.42
FIN0006367,PRJ053,2024-02,2024-02-28,2024,Q1 2024,Transportation,38067.17,36080.75,31722.64,29945.53,6135.22,17.0
FIN0006368,PRJ053,2024-02,2024-02-28,2024,Q1 2024,Overhead,28550.38,31171.3,23791.98,25306.26,5865.04,18.82
FIN0006369,PRJ053,2024-03,2024-03-29,2024,Q1 2024,Labor,303438.3,270342.95,252865.25,232778.39,37564.56,13.9
FIN0006370,PRJ053,2024-03,2024-03-29,2024,Q1 2024,Materials,346786.62,353957.56,288988.85,298677.8,55279.76,15.62
FIN0006371,PRJ053,2024-03,2024-03-29,2024,Q1 2024,Equipment,162556.22,146459.91,135463.52,121908.07,24551.84,16.76
